id,GT,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12
s_1367,5,0.56102,0.16667,0.63636,1.00000,1.00000,1.00000,0.16000,0.33333,0.04000,0.20000,0.00000,0.00000,0.33333
s_1368,5,0.62844,0.25000,0.66667,1.00000,0.50000,1.00000,0.25000,0.33333,0.02703,0.14286,0.11111,0.00000,0.33333
s_1369,5,0.32681,0.25000,0.44444,0.25303,0.07292,1.00000,0.00000,0.25000,0.05882,0.14286,0.09091,0.00000,0.33333
s_1370,4,0.43661,0.33333,0.55556,0.06047,0.20000,0.00000,0.06667,0.20000,0.05455,0.20000,0.20000,0.50000,0.00000
s_1371,5,0.39387,0.20000,0.33333,0.24538,0.00000,0.33333,0.03030,0.20000,0.10345,0.09091,0.09091,0.00000,1.00000
s_1372,5,0.72231,0.20000,0.78261,1.00000,0.50000,1.00000,0.24138,0.50000,0.07692,0.00000,0.33333,0.00000,0.00000
s_1373,5,0.59573,0.12500,0.68966,0.28846,0.00000,0.50000,0.18750,0.20000,0.01587,0.06667,0.11111,1.00000,0.14286
s_1374,4,0.52197,0.20000,0.69565,1.00000,1.00000,0.00000,0.29630,0.20000,0.05455,0.07692,0.00000,0.00000,0.33333
s_1375,4,0.65697,1.00000,0.40000,1.00000,1.00000,1.00000,0.11111,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
s_1376,5,0.61258,0.14286,0.63158,1.00000,0.00000,1.00000,0.11111,0.10417,0.17073,0.16667,0.14286,0.00000,0.00000
s_1377,4,0.63656,0.16667,0.58333,0.39667,0.50000,0.09861,0.13793,0.50000,0.05085,0.05882,0.20000,1.00000,0.00000
s_1378,4,0.72506,0.10000,0.68085,0.07692,0.09545,0.25000,0.20930,0.20000,0.10638,0.10345,0.00000,0.00000,0.20000
s_1379,4,0.41867,0.11111,0.26667,1.00000,0.25000,0.06429,0.03636,0.14286,0.06897,0.05882,0.04348,0.16667,0.33333
s_1380,5,0.77181,0.33333,0.77778,0.14198,0.00000,1.00000,0.16667,0.25000,0.09524,0.00000,0.00000,0.00000,1.00000
s_1381,5,0.95618,0.33333,1.00000,1.00000,1.00000,1.00000,0.36364,1.00000,0.05263,0.00000,0.00000,0.00000,0.00000
s_1382,3,0.43754,0.20000,0.28571,0.90909,0.03333,0.16984,0.00000,0.25000,0.10204,0.09091,0.20000,1.00000,0.20000
s_1383,5,0.72831,0.33333,0.70000,1.00000,0.05208,1.00000,0.24000,0.33333,0.07692,0.00000,0.00000,0.14286,0.00000
s_1384,3,0.36948,0.33333,0.44444,0.33333,0.50000,1.00000,0.14286,0.08333,0.16129,0.00000,0.20000,1.00000,0.00000
s_1385,5,0.58180,0.08333,0.59574,1.00000,0.00000,0.25000,0.12500,0.14286,0.05769,0.00000,0.14286,1.00000,0.00000
s_1386,5,0.54504,0.09091,0.58537,0.20144,0.25000,1.00000,0.10204,0.20000,0.05882,0.00000,0.04762,0.00000,1.00000
s_1387,5,0.61226,0.08333,0.59091,0.30833,0.00000,0.25000,0.08621,0.14286,0.07547,0.03704,0.00000,1.00000,0.09091
s_1388,4,0.31385,1.00000,0.30769,0.32308,0.01786,1.00000,0.00000,0.27424,0.02222,0.33333,0.11111,0.33333,1.00000
s_1389,4,0.39935,0.33333,0.40000,1.00000,0.20000,0.05601,0.03704,0.20000,0.00000,0.14286,0.20000,0.14286,0.00000
s_1390,5,0.73202,0.10000,0.68085,0.20000,0.09545,0.25000,0.18750,0.20000,0.05051,0.10345,0.07692,0.00000,0.20000
s_1391,3,0.73937,0.12500,0.54545,1.00000,0.33333,0.50000,0.19608,0.14286,0.12360,0.18182,0.07692,0.20000,1.00000
s_1392,3,0.70929,0.33333,0.76923,1.00000,1.00000,1.00000,0.25000,1.00000,0.15385,0.20000,0.00000,0.00000,0.00000
s_1393,4,0.32798,0.20000,0.11111,1.00000,0.05000,1.00000,0.00000,0.15875,0.04348,0.00000,0.11111,1.00000,0.00000
s_1394,5,0.57993,0.50000,0.71429,0.21333,0.33333,1.00000,0.16667,0.20000,0.00000,0.00000,0.00000,0.00000,1.00000
s_1395,4,0.55987,0.07692,0.53659,1.00000,0.33333,0.33333,0.14894,0.16667,0.11538,0.13043,0.27273,0.20000,0.14286
s_1396,4,0.75488,0.09091,0.72727,1.00000,0.50000,0.50000,0.23529,0.20000,0.08333,0.00000,0.14286,1.00000,0.20000
s_1397,4,0.36208,0.12500,0.71429,0.00000,1.00000,0.05237,0.10000,0.00000,0.13433,0.06667,0.50000,0.00000,0.60000
s_1398,5,0.47601,0.50000,0.80000,1.00000,1.00000,1.00000,0.05556,0.50000,0.13333,0.00000,0.25000,0.33333,0.00000
s_1399,4,0.73679,0.04762,0.53731,0.22030,0.50000,0.04929,0.12329,0.12500,0.02041,0.00000,0.12500,0.00000,0.00000
s_1400,5,0.85001,0.06667,0.82051,1.00000,0.50000,0.16667,0.20000,0.25000,0.00000,0.02857,0.00000,0.00000,0.33333
s_1401,4,0.39268,0.33333,0.26667,1.00000,0.20000,0.02963,0.03571,0.20000,0.01887,0.14286,0.20000,0.20000,1.00000
s_1402,5,0.58759,0.14286,0.60000,1.00000,1.00000,1.00000,0.20833,0.19716,0.00000,0.00000,0.00000,0.00000,0.00000
s_1403,5,0.64390,0.10000,0.80000,0.24615,0.00000,0.50000,0.26923,0.50000,0.09091,0.08333,0.00000,0.00000,0.33333
s_1404,4,0.74531,0.12500,0.81250,0.24048,1.00000,1.00000,0.24390,0.23368,0.01266,0.00000,0.60000,0.66667,0.00000
s_1405,4,0.53270,0.10000,0.64286,0.26003,0.00000,0.50000,0.18519,0.09287,0.07143,0.18182,0.00000,1.00000,0.00000
s_1406,4,0.76138,0.12500,0.68421,1.00000,1.00000,1.00000,0.26829,0.33333,0.12676,0.00000,0.33333,1.00000,0.00000
s_1407,3,0.36623,0.16667,0.57143,0.13042,1.00000,1.00000,0.09091,1.00000,0.33333,0.20000,1.00000,1.00000,0.33333
s_1408,5,0.50691,0.20000,0.60870,1.00000,0.62500,1.00000,0.14286,0.50000,0.05882,0.09091,0.42857,0.60000,0.33333
s_1409,4,0.50922,0.07692,0.31818,1.00000,0.33333,0.50000,0.06818,0.25000,0.08511,0.13043,0.00000,0.00000,0.09091
s_1410,4,0.94584,0.16667,0.82051,0.00000,1.00000,1.00000,0.28261,1.00000,0.02273,0.02703,0.00000,0.00000,0.00000
s_1411,4,0.71133,0.12500,0.75000,0.24048,1.00000,1.00000,0.23077,0.22955,0.01299,0.04348,0.60000,0.66667,0.00000
s_1412,5,0.57735,0.33333,0.62500,1.00000,0.50000,0.50000,0.20000,0.33333,0.05556,0.14286,0.00000,0.33333,1.00000
s_1413,5,0.57696,0.14286,0.64865,1.00000,0.25000,0.00000,0.12195,0.16667,0.08046,0.11111,0.17647,0.20000,0.50000
s_1414,4,0.69345,0.08333,0.63333,0.76923,0.20000,0.25000,0.09459,0.12500,0.01389,0.06667,0.12500,0.20000,0.06667
s_1415,5,0.48674,0.33333,0.37500,1.00000,0.50000,1.00000,0.05263,0.06401,0.07692,0.00000,0.20000,1.00000,0.00000
s_1416,4,0.49744,0.14286,0.21053,0.15000,0.08333,1.00000,0.00000,0.10637,0.14286,0.23077,0.25000,1.00000,0.14286
s_1417,5,0.32121,0.50000,0.53333,1.00000,0.50000,0.50000,0.13333,0.25000,0.09677,0.20000,0.00000,1.00000,0.00000
s_1418,5,0.86767,0.06667,0.85000,1.00000,0.50000,0.16667,0.20635,0.25000,0.02479,0.00000,0.00000,0.00000,0.20000
s_1419,5,0.60293,0.16667,0.38462,0.40641,1.00000,1.00000,0.06667,0.25000,0.01754,0.00000,0.11111,0.00000,0.00000
s_1420,4,0.72384,0.12500,0.58333,0.16730,1.00000,1.00000,0.13793,0.50000,0.12500,0.11111,0.33333,1.00000,0.20000
s_1421,4,0.50684,0.10000,0.58065,0.24548,1.00000,0.50000,0.11628,0.11958,0.20000,0.20000,0.20000,1.00000,0.00000
s_1422,4,0.33002,0.50000,0.40000,0.24127,0.50000,0.50000,0.07692,0.25000,0.17241,0.00000,0.25000,1.00000,1.00000
s_1423,4,0.43956,0.11111,0.22727,1.00000,0.25000,0.08274,0.01818,0.14286,0.06897,0.12500,0.09091,0.16667,0.33333
s_1424,5,0.54196,0.08333,0.61017,0.07222,0.25000,0.33333,0.09459,0.12500,0.03546,0.04000,0.05263,0.20000,0.00000
s_1425,5,0.33247,0.16667,0.38095,0.17845,1.00000,1.00000,0.00000,0.17845,0.09091,0.00000,0.50000,0.33333,0.14286
s_1426,5,0.37083,0.50000,0.50000,0.21333,0.33333,1.00000,0.00000,0.05786,0.04918,0.22222,0.11111,0.20000,1.00000
s_1427,4,0.26056,0.50000,0.26667,0.24127,0.50000,0.50000,0.00000,0.12187,0.17241,0.20000,0.25000,1.00000,0.00000
s_1428,5,0.74633,0.14286,0.71429,0.33333,1.00000,0.00000,0.21875,0.09575,0.00000,0.05263,0.33333,0.00000,0.00000
s_1429,4,0.27225,0.16667,0.35714,0.28718,0.33333,0.50000,0.03030,0.16667,0.05882,0.07692,0.00000,1.00000,0.20000
s_1430,5,0.81818,1.00000,1.00000,0.28718,1.00000,1.00000,0.00000,1.00000,0.09091,0.00000,0.00000,0.00000,0.00000
s_1431,4,0.41453,0.16667,0.45455,0.17845,1.00000,1.00000,0.09091,0.14444,0.12281,0.07692,0.50000,0.00000,0.00000
s_1432,5,0.83505,0.50000,0.83333,1.00000,1.00000,1.00000,0.31250,0.50000,0.00000,0.00000,0.00000,0.00000,0.00000
s_1433,5,0.47455,0.11111,0.64706,0.32308,1.00000,0.50000,0.11765,0.33333,0.01493,0.04348,0.33333,1.00000,0.14286
s_1434,5,0.70656,0.12500,0.52632,1.00000,1.00000,0.07242,0.21951,0.33333,0.12676,0.00000,0.33333,1.00000,0.00000
s_1435,5,0.58671,0.20000,0.75000,1.00000,1.00000,1.00000,0.21429,1.00000,0.14894,0.11111,0.50000,0.00000,0.00000
s_1436,5,0.60199,0.25000,0.63636,1.00000,1.00000,1.00000,0.26087,0.16667,0.04762,0.00000,0.00000,1.00000,0.00000
s_1437,5,0.52518,0.08333,0.54167,1.00000,0.00000,0.25000,0.09836,0.14286,0.10092,0.07692,0.11111,1.00000,0.16667
s_1438,5,0.78468,0.50000,0.80000,1.00000,1.00000,1.00000,0.23810,0.50000,0.05263,0.20000,0.00000,0.00000,0.00000
s_1439,4,0.49789,0.14286,0.47059,1.00000,0.00000,1.00000,0.12500,1.00000,0.23077,0.27273,0.33333,0.00000,0.00000
s_1440,4,0.59122,0.25000,0.55556,1.00000,0.50000,1.00000,0.22222,0.33333,0.02857,0.14286,0.14286,0.00000,0.33333
s_1441,4,0.41633,0.20000,0.32000,0.00000,0.03333,0.16984,0.06452,0.25000,0.05263,0.28571,0.20000,0.00000,0.20000
s_1442,5,0.48334,0.14286,0.42105,1.00000,0.00000,1.00000,0.10526,0.10417,0.14286,0.16667,0.14286,0.00000,0.00000
s_1443,4,0.54301,0.20000,0.69565,1.00000,1.00000,1.00000,0.22222,1.00000,0.13043,0.11111,0.50000,0.00000,0.33333
s_1444,4,0.71876,0.12500,0.74074,0.09065,1.00000,1.00000,0.31818,0.33333,0.22222,0.22222,0.33333,0.00000,0.33333
s_1445,5,0.49874,0.33333,0.55556,1.00000,0.50000,0.50000,0.16000,0.33333,0.17073,0.33333,0.20000,0.33333,1.00000
s_1446,4,0.51264,0.07692,0.52381,1.00000,0.33333,0.33333,0.14583,0.05658,0.10476,0.18182,0.16667,0.33333,0.25000
s_1447,5,0.45982,0.16667,0.63636,1.00000,1.00000,1.00000,0.18182,0.33333,0.10638,0.12500,0.00000,0.00000,0.00000
s_1448,3,0.35233,0.25000,0.31579,0.00000,0.00000,1.00000,0.00000,0.07500,0.21739,0.33333,0.16667,0.42857,0.00000
s_1449,4,0.62642,0.14286,0.57143,1.00000,0.25000,1.00000,0.15152,1.00000,0.11111,0.27273,0.00000,0.00000,0.33333
s_1450,1,0.00000,0.25000,0.00000,0.00000,1.00000,1.00000,0.00000,1.00000,0.89655,0.71429,1.00000,1.00000,1.00000
s_1451,5,0.84665,1.00000,0.85714,1.00000,1.00000,0.00000,0.33333,1.00000,0.06667,0.33333,0.00000,0.00000,0.00000
s_1452,5,0.48348,0.33333,0.33333,0.29167,0.00000,0.12130,0.10526,0.33333,0.00000,0.00000,0.00000,1.00000,0.00000
s_1453,4,0.58444,0.12500,0.42424,0.24464,0.25000,0.08539,0.04082,0.25000,0.11628,0.15789,0.00000,1.00000,1.00000
s_1454,5,0.53318,1.00000,0.33333,1.00000,0.00000,1.00000,0.04348,0.22229,0.00000,0.50000,0.14286,0.33333,1.00000
s_1455,5,0.74430,0.20000,0.82353,0.25592,1.00000,1.00000,0.05556,0.50000,0.08108,0.00000,0.00000,0.33333,1.00000
s_1456,5,0.58465,0.14286,0.46667,1.00000,0.25000,1.00000,0.16216,1.00000,0.05263,0.16667,0.16667,0.11111,0.20000
s_1457,5,0.54371,0.09091,0.53659,0.22894,0.25000,1.00000,0.10638,0.20000,0.08000,0.00000,0.04762,0.33333,1.00000
s_1458,4,0.38749,0.25000,0.47619,0.19603,0.03590,0.07402,0.06667,0.20000,0.07407,0.00000,0.20000,0.00000,0.00000
s_1459,5,0.69066,0.50000,0.66667,1.00000,1.00000,1.00000,0.19048,0.11958,0.05263,0.20000,0.00000,0.00000,0.00000
s_1460,5,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,0.22222,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
s_1461,4,0.70415,0.12500,0.74074,0.31667,1.00000,1.00000,0.21212,1.00000,0.09859,0.14286,0.33333,0.66667,0.00000
s_1462,5,0.30070,0.16389,0.40000,0.12632,0.00000,1.00000,0.07692,1.00000,0.20000,0.33333,0.33333,0.00000,0.00000
s_1463,5,0.64390,0.10000,0.80000,0.24615,0.00000,0.50000,0.26923,0.50000,0.09091,0.08333,0.00000,0.00000,0.33333
s_1464,5,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,0.33333,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
s_1465,4,0.73286,0.20000,0.86957,1.00000,0.50000,1.00000,0.26667,0.50000,0.09434,0.09091,0.33333,0.00000,0.20000
s_1466,5,0.58636,0.25000,0.38095,0.00000,0.00000,1.00000,0.03846,0.25000,0.05660,0.14286,0.00000,0.42857,0.00000
s_1467,4,0.74012,0.10000,0.68085,0.14286,1.00000,0.25000,0.19149,0.20000,0.06122,0.06667,0.00000,0.00000,0.20000
s_1468,4,0.41184,0.33333,0.66667,1.00000,0.00000,0.14546,0.22222,0.33333,0.02857,0.00000,0.20000,1.00000,0.33333
s_1469,4,0.36538,0.25000,0.42105,0.25303,0.08765,1.00000,0.03704,0.25000,0.04000,0.00000,0.16667,0.00000,0.00000
s_1470,5,0.81595,0.50000,0.84211,1.00000,1.00000,1.00000,0.33333,1.00000,0.02439,0.07692,0.00000,0.00000,0.33333
s_1471,5,0.26656,0.15185,0.14286,0.29167,0.00000,0.45556,0.05556,0.33333,0.02857,0.14286,0.25000,0.00000,0.00000
s_1472,4,0.48308,0.50000,0.60000,1.00000,1.00000,0.00000,0.05263,0.50000,0.16129,0.00000,0.25000,0.33333,0.00000
s_1473,4,0.57410,0.08333,0.42105,1.00000,0.12114,1.00000,0.12195,0.33333,0.08046,0.20000,0.00000,0.20000,0.14286
s_1474,5,1.00000,0.33333,1.00000,1.00000,1.00000,1.00000,0.40000,1.00000,0.05882,0.00000,0.00000,0.00000,0.00000
s_1475,5,0.48384,0.12500,0.37838,0.19762,1.00000,1.00000,0.06977,0.25000,0.08696,0.08333,0.28571,0.20000,0.20000
s_1476,4,0.22443,0.06555,0.33333,0.28214,0.03590,0.07616,0.03846,0.05010,0.00000,0.09091,0.14286,1.00000,0.00000
s_1477,5,0.52345,0.12500,0.71429,0.28846,0.00000,0.50000,0.10714,0.20000,0.08475,0.06667,0.11111,1.00000,0.00000
s_1478,5,0.53858,0.08333,0.59649,0.13420,0.25000,0.33333,0.12500,0.12500,0.02158,0.00000,0.05263,0.20000,0.20000
s_1479,5,0.63280,0.33333,0.66667,0.28718,1.00000,1.00000,0.16667,1.00000,0.08333,0.20000,0.20000,0.00000,0.00000
s_1480,5,0.54521,0.33333,0.50000,0.29167,0.00000,1.00000,0.10526,0.33333,0.00000,0.20000,0.00000,1.00000,1.00000
s_1481,5,0.29122,0.50000,0.33333,0.34881,0.33333,0.20609,0.04762,0.09631,0.04762,0.33333,0.14286,0.33333,0.00000
s_1482,5,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,0.50000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
s_1483,5,0.67564,0.10000,0.69231,0.10923,0.08139,0.50000,0.15625,1.00000,0.05085,0.09091,0.50000,0.00000,0.00000
s_1484,1,0.29122,1.00000,0.28571,0.20986,1.00000,1.00000,0.00000,0.21638,0.07692,0.33333,0.00000,0.00000,0.00000
